fecha_referencia,anio,bimestre,consumo_total_mixto,consumo_prom_dom,consumo_total_dom,consumo_prom_mixto,consumo_total,consumo_prom,consumo_prom_no_dom,consumo_total_no_dom,indice_des,colonia,alcaldia,latitud,longitud
2019-06-30,2019,3,163.63,15.2962857143,535.37,32.726,1081.65,24.5829545455,95.6625,382.65,ALTO,NARVARTE VI,BENITO JUAREZ,19.3886958926,-99.1491745207
2019-06-30,2019,3,168.4,23.3234408602,2169.08,84.2,2425.32,24.7481632653,29.28,87.84,ALTO,NARVARTE VI,BENITO JUAREZ,19.387097123,-99.149227346
2019-06-30,2019,3,259.27,28.4970666667,2137.28,129.635,2610.25,32.628125,71.2333333333,213.7,ALTO,NARVARTE VI,BENITO JUAREZ,19.3872286025,-99.149927718
2019-06-30,2019,3,104.93,25.5834821429,2865.35,34.9766666667,2978.21,25.6742241379,7.93,7.93,ALTO,NARVARTE VI,BENITO JUAREZ,19.3873145302,-99.1506162263
2019-06-30,2019,3,32.96,21.9787951807,1824.24,16.48,1958.13,21.5179120879,16.8216666667,100.93,ALTO,NARVARTE V,BENITO JUAREZ,19.3876836729,-99.1528096259
2019-06-30,2019,3,144.81,18.1650943396,962.75,20.6871428571,1213.41,18.95953125,26.4625,105.85,ALTO,NARVARTE V,BENITO JUAREZ,19.3876501583,-99.1534582239
2019-06-30,2019,3,0,43.0216666667,1548.78,0,1636.67,35.5797826087,8.789,87.89,BAJO,INDEPENDENCIA,BENITO JUAREZ,19.3806053177,-99.1441917627
2019-06-30,2019,3,163.62,35.4275342466,2586.21,163.62,2968.25,39.0559210526,109.21,218.42,ALTO,NARVARTE VI,BENITO JUAREZ,19.3853575372,-99.1507854624
2019-06-30,2019,3,62.84,24.9872368421,1899.03,31.42,1993.25,24.3079268293,7.845,31.38,BAJO,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,19.384100344,-99.1422618042
2019-06-30,2019,3,402.61,31.9232653061,1564.24,44.7344444444,2012.88,31.45125,7.67166666667,46.03,BAJO,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,19.3842096237,-99.1427865357
2019-06-30,2019,3,105.53,20.0898380567,4962.19,35.1766666667,5067.72,20.1901195219,0,0,BAJO,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,19.3844421854,-99.1441744238
2019-06-30,2019,3,0,23.5318333333,1411.91,0,1419.84,23.2760655738,7.93,7.93,BAJO,INDEPENDENCIA,BENITO JUAREZ,19.3798986224,-99.1448473999
2019-06-30,2019,3,118.03,23.8942857143,167.26,59.015,300.64,27.3309090909,7.675,15.35,POPULAR,TLACOTAL RAMOS MILLAN,IZTACALCO,19.3951015591,-99.1073166143
2019-06-30,2019,3,0,18.23,5979.44,0,6019.09,17.9139583333,4.95625,39.65,POPULAR,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,19.3844421854,-99.1441744238
2019-06-30,2019,3,202.87,28.6311627907,1231.14,25.35875,2452.08,43.0189473684,169.678333333,1018.07,ALTO,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,19.3804300606,-99.1413985337
2019-06-30,2019,3,0,14.3147368421,271.98,0,392.76,18.7028571429,60.39,120.78,BAJO,INDEPENDENCIA,BENITO JUAREZ,19.3792449009,-99.1425455288
2019-06-30,2019,3,39.92,23.778,475.56,19.96,599.6,23.984,28.04,84.12,ALTO,VERTIZ NARVARTE,BENITO JUAREZ,19.3805684695,-99.152730513
2019-06-30,2019,3,0,27.2117948718,1061.26,0,1094.82,26.7029268293,16.78,33.56,ALTO,ALAMOS II,BENITO JUAREZ,19.3937415021,-99.144808987
2019-06-30,2019,3,333.09,24.5926086957,565.63,66.618,927.39,30.913,14.335,28.67,ALTO,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,19.3824116906,-99.1431395264
2019-06-30,2019,3,120.27,27.6731578947,1051.58,60.135,1233.47,28.6853488372,20.54,61.62,ALTO,VERTIZ NARVARTE,BENITO JUAREZ,19.3821611793,-99.1523986537
2019-06-30,2019,3,151.48,17.4916666667,629.7,25.2466666667,806.19,18.7486046512,25.01,25.01,ALTO,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,19.3809733256,-99.1427645533
2019-06-30,2019,3,151.9,22.7242857143,1908.84,75.95,2559.21,27.8175,83.0783333333,498.47,ALTO,VERTIZ NARVARTE,BENITO JUAREZ,19.3833665175,-99.1542042779
2019-06-30,2019,3,100.68,21.24125,679.72,50.34,1091.28,24.2506666667,28.2618181818,310.88,ALTO,VERTIZ NARVARTE,BENITO JUAREZ,19.3830988893,-99.1562266591
2019-06-30,2019,3,0,23.7345,1424.07,0,1699.59,26.55609375,68.88,275.52,ALTO,VERTIZ NARVARTE,BENITO JUAREZ,19.3837049759,-99.1509639164
2019-06-30,2019,3,243.64,23.3273873874,2589.34,81.2133333333,2859.82,24.4429059829,8.94666666667,26.84,BAJO,VERTIZ NARVARTE,BENITO JUAREZ,19.3825478435,-99.1501044728
2019-06-30,2019,3,0,21.3309375,682.59,0,684.42,20.13,0.915,1.83,BAJO,NARVARTE VI,BENITO JUAREZ,19.3883266867,-99.148617323
2019-06-30,2019,3,418.17,23.7125,853.65,46.4633333333,1276.09,27.7410869565,4.27,4.27,BAJO,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,19.387298686,-99.1458059471
2019-06-30,2019,3,322.76,28.318,283.18,107.586666667,754.04,50.2693333333,74.05,148.1,BAJO,JOSEFA ORTIZ DE DOMINGUEZ,BENITO JUAREZ,19.3873581268,-99.1414206984
2019-06-30,2019,3,0,21.45,300.3,0,1639.86,96.4623529412,446.52,1339.56,BAJO,VERTIZ NARVARTE,BENITO JUAREZ,19.3838107414,-99.1495821336
2019-06-30,2019,3,120.78,20.0170833333,1441.23,120.78,1587.27,20.8851315789,8.42,25.26,BAJO,JOSEFA ORTIZ DE DOMINGUEZ,BENITO JUAREZ,19.387514411,-99.1420714912
2019-06-30,2019,3,6.1,23.2118716578,4340.62,6.1,4469.51,23.0387113402,20.465,122.79,BAJO,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ,19.3816884096,-99.1408969141
2019-06-30,2019,3,29.28,15.5721428571,218.01,29.28,362.19,15.7473913043,14.3625,114.9,ALTO,PERIODISTA FRANCISCO ZARCO,BENITO JUAREZ,19.3835685592,-99.1470796233
2019-06-30,2019,3,0,22.9315,458.63,0,875.26,38.0547826087,138.876666667,416.63,ALTO,PERIODISTA FRANCISCO ZARCO,BENITO JUAREZ,19.3827301252,-99.146793058
2019-06-30,2019,3,0,20.0233908046,3484.07,0,3484.07,19.5734269663,0,0,BAJO,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,19.3858175824,-99.1439252977
2019-06-30,2019,3,94.24,28.6725,1146.9,31.4133333333,1387.42,27.7484,20.8971428571,146.28,ALTO,NARVARTE VI,BENITO JUAREZ,19.3890817812,-99.1483396482
2019-06-30,2019,3,23.8,63.8766666667,191.63,23.8,515.55,39.6576923077,33.3466666667,300.12,ALTO,NARVARTE VI,BENITO JUAREZ,19.3890390242,-99.1472192345
2019-06-30,2019,3,0,29.4445454545,323.89,0,350.73,26.9792307692,26.84,26.84,BAJO,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ,19.3888360635,-99.1457567994
2019-06-30,2019,3,0,14.5891666667,350.14,0,668.16,14.5252173913,14.4554545455,318.02,ALTO,PIEDAD NARVARTE,BENITO JUAREZ,19.4016881206,-99.1623715523
2019-06-30,2019,3,552.67,13.4372580645,833.11,184.223333333,1688.95,23.1363013699,37.89625,303.17,ALTO,PIEDAD NARVARTE,BENITO JUAREZ,19.4027051056,-99.1574207041
2019-06-30,2019,3,25.56,24.0875,1059.85,12.78,1095.78,22.82875,5.185,10.37,BAJO,ATENOR SALAS,BENITO JUAREZ,19.4035371573,-99.1492106617
2019-06-30,2019,3,103.08,19.72,729.64,51.54,1230.44,28.6148837209,99.43,397.72,BAJO,ATENOR SALAS,BENITO JUAREZ,19.4035232856,-99.1481610853
2019-06-30,2019,3,241.78,20.5613636364,452.35,48.356,735.65,24.5216666667,13.84,41.52,ALTO,ATENOR SALAS,BENITO JUAREZ,19.4030447519,-99.1456315212
2019-06-30,2019,3,100.1,25.6494736842,974.68,100.1,1088.2,26.5414634146,6.71,13.42,ALTO,ATENOR SALAS,BENITO JUAREZ,19.4029998214,-99.1492773284
2019-06-30,2019,3,97.58,24.3037804878,1992.91,48.79,2115.46,24.3156321839,8.32333333333,24.97,BAJO,ATENOR SALAS,BENITO JUAREZ,19.4024974939,-99.1482983614
2019-06-30,2019,3,25.02,20.0369444444,721.33,25.02,779.29,18.1230232558,5.49,32.94,BAJO,ATENOR SALAS,BENITO JUAREZ,19.4025308468,-99.1473758111
2019-06-30,2019,3,5.7,52.7091666667,632.51,5.7,820.37,43.1773684211,30.36,182.16,ALTO,ATENOR SALAS,BENITO JUAREZ,19.4025587815,-99.146565125
2019-06-30,2019,3,166.6,28.5033333333,769.59,83.3,963.03,26.7508333333,3.83428571429,26.84,ALTO,ATENOR SALAS,BENITO JUAREZ,19.4026018867,-99.1457166118
2019-06-30,2019,3,0,20.78,207.8,0,250.5,20.875,21.35,42.7,BAJO,NARVARTE I,BENITO JUAREZ,19.4019955226,-99.1459947891
2019-06-30,2019,3,231.14,24.1262820513,1881.85,231.14,2780.23,29.5769148936,44.4826666667,667.24,BAJO,NARVARTE I,BENITO JUAREZ,19.4015108463,-99.1457150699
2019-06-30,2019,3,26.4,43.556,217.78,26.4,262.48,37.4971428571,18.3,18.3,POPULAR,MOLINO DE SANTO DOMINGO (U HAB),ALVARO OBREGON,19.3938720902,-99.2031038182
2019-06-30,2019,3,0,0,0,0,0,0,0,0,POPULAR,NARVARTE I,BENITO JUAREZ,19.3999950896,-99.1487338842
2019-06-30,2019,3,601.36,20.7221551724,2403.77,120.272,3174.47,24.800546875,24.1914285714,169.34,ALTO,NARVARTE I,BENITO JUAREZ,19.4004083433,-99.1458888741
2019-06-30,2019,3,969.62,16.2016438356,1182.72,323.206666667,2603.56,32.1427160494,90.244,451.22,ALTO,NARVARTE I,BENITO JUAREZ,19.3987339132,-99.1503613107
2019-06-30,2019,3,0,0,0,0,746.03,746.03,746.03,746.03,POPULAR,NARVARTE I,BENITO JUAREZ,19.400988196,-99.1513655967
2019-06-30,2019,3,143.95,24.8675409836,3033.84,143.95,3854.78,29.6521538462,96.7128571429,676.99,BAJO,NARVARTE I,BENITO JUAREZ,19.3992802435,-99.1569288878
2019-06-30,2019,3,140.88,27.27125,1745.36,70.44,2280.35,30.8155405405,49.26375,394.11,ALTO,NARVARTE I,BENITO JUAREZ,19.4008907219,-99.1575033551
2019-06-30,2019,3,140.88,27.27125,1745.36,70.44,2280.35,30.8155405405,49.26375,394.11,ALTO,NARVARTE I,BENITO JUAREZ,19.4008907219,-99.1575033551
2019-06-30,2019,3,0,24.1183333333,1447.1,0,1604.79,25.4728571429,52.5633333333,157.69,ALTO,NARVARTE I,BENITO JUAREZ,19.3993852439,-99.1582916649
2019-06-30,2019,3,580.17,19.7824,2472.8,193.39,3087.95,23.5721374046,11.66,34.98,ALTO,NARVARTE I,BENITO JUAREZ,19.3994237058,-99.1589940202
2019-06-30,2019,3,0,24.2347619048,1017.86,0,1073.98,22.8506382979,11.224,56.12,ALTO,NARVARTE I,BENITO JUAREZ,19.4008726027,-99.1602443145
2019-06-30,2019,3,153.36,20.85390625,1334.65,38.34,1792.34,22.6878481013,27.6663636364,304.33,ALTO,DEL VALLE I,BENITO JUAREZ,19.3999145124,-99.1609447136
2019-06-30,2019,3,323.3,17.9895833333,863.5,161.65,1513.14,27.5116363636,65.268,326.34,ALTO,DEL VALLE I,BENITO JUAREZ,19.3968913832,-99.1624049201
2019-06-30,2019,3,36.6,28.7178461538,1866.66,36.6,2066.13,29.5161428571,40.7175,162.87,ALTO,DEL VALLE I,BENITO JUAREZ,19.4004720027,-99.1645413846
2019-06-30,2019,3,0,20.1980392157,3090.3,0,3734.15,19.3479274611,16.09625,643.85,ALTO,DEL VALLE I,BENITO JUAREZ,19.3989846529,-99.1688279995
2019-06-30,2019,3,0,23.8945327103,5113.43,0,5727.76,25.121754386,43.8807142857,614.33,ALTO,DEL VALLE I,BENITO JUAREZ,19.3981342612,-99.1651722455
2019-06-30,2019,3,332.56,22.4687640449,1999.72,66.512,2701.21,25.4831132075,30.7441666667,368.93,ALTO,DEL VALLE I,BENITO JUAREZ,19.3973967635,-99.1611896147
2019-06-30,2019,3,37.26,19.075,2823.1,18.63,3020.89,19.119556962,20.06625,160.53,ALTO,NARVARTE II,BENITO JUAREZ,19.39737157,-99.1605296429
2019-06-30,2019,3,442.84,23.2275974026,3577.05,221.42,4101.6,25.3185185185,13.6183333333,81.71,ALTO,NARVARTE II,BENITO JUAREZ,19.3971831373,-99.1577957678
2019-06-30,2019,3,418.47,24.5323529412,2085.25,418.47,3358.4,31.9847619048,44.9831578947,854.68,BAJO,NARVARTE II,BENITO JUAREZ,19.3971187394,-99.157096598
2019-06-30,2019,3,120.51,22.1605,1329.63,40.17,1919.96,26.3008219178,46.982,469.82,ALTO,NARVARTE IV,BENITO JUAREZ,19.3948013385,-99.1493653549
2019-06-30,2019,3,156.78,22.3276388889,3215.18,78.39,5041.92,29.8338461538,72.6069565217,1669.96,BAJO,NARVARTE II,BENITO JUAREZ,19.3972517809,-99.1554673789
2019-06-30,2019,3,0,25.1976190476,529.15,0,658.84,25.34,25.938,129.69,BAJO,NARVARTE II,BENITO JUAREZ,19.3962191018,-99.154804079
2019-06-30,2019,3,345.02,19.9159459459,2947.56,69.004,3546.65,21.8929012346,28.23,254.07,ALTO,NARVARTE II,BENITO JUAREZ,19.396615792,-99.1533101564
2019-06-30,2019,3,233.64,24.9471621622,1846.09,77.88,2272.49,27.3793975904,32.1266666667,192.76,ALTO,NARVARTE II,BENITO JUAREZ,19.3967900579,-99.1526549441
2019-06-30,2019,3,0,22.41,358.56,0,377.33,22.1958823529,18.77,18.77,BAJO,NARVARTE II,BENITO JUAREZ,19.3968485894,-99.150525644
2019-06-30,2019,3,65.28,20.7641520468,3550.67,32.64,3779.85,20.7684065934,18.2111111111,163.9,BAJO,NARVARTE II,BENITO JUAREZ,19.3967987129,-99.1491767185
2019-06-30,2019,3,0,18.4266666667,331.68,0,508.72,18.1685714286,17.704,177.04,POPULAR,NARVARTE IV,BENITO JUAREZ,19.3940622177,-99.1507542933
2019-06-30,2019,3,0,18.4266666667,331.68,0,508.72,18.1685714286,17.704,177.04,POPULAR,NARVARTE IV,BENITO JUAREZ,19.3940622177,-99.1507542933
2019-06-30,2019,3,948.53,27.4653424658,2004.97,189.706,3046.6,35.0183908046,10.3444444444,93.1,ALTO,NARVARTE IV,BENITO JUAREZ,19.3945757812,-99.1528301793
2019-06-30,2019,3,130.57,19.5762025316,1546.52,43.5233333333,1738.63,19.7571590909,10.2566666667,61.54,BAJO,NARVARTE IV,BENITO JUAREZ,19.3948191449,-99.1534501604
2019-06-30,2019,3,569,23.4032323232,2316.92,189.666666667,3389.01,29.2156034483,35.935,503.09,BAJO,NARVARTE III,BENITO JUAREZ,19.3952232886,-99.1586274731
2019-06-30,2019,3,40.26,61,61,40.26,120.17,40.0566666667,18.91,18.91,ALTO,NARVARTE III,BENITO JUAREZ,19.3942422287,-99.1585468787
2019-06-30,2019,3,292.08,20.0120634921,1260.76,97.36,11942.76,159.2368,1154.43555556,10389.92,ALTO,DEL VALLE I,BENITO JUAREZ,19.3950713168,-99.1615588674
2019-06-30,2019,3,102.48,16.663364486,1782.98,102.48,2241.21,20.0108035714,88.9375,355.75,ALTO,DEL VALLE I,BENITO JUAREZ,19.3946371067,-99.1626050503
2019-06-30,2019,3,433.36,26.2244594595,5821.83,216.68,8190.43,33.0259274194,80.635,1935.24,ALTO,DEL VALLE I,BENITO JUAREZ,19.3956614688,-99.1642668846
2019-06-30,2019,3,974.21,138.13,414.39,139.172857143,16966.09,848.3045,1557.749,15577.49,ALTO,DEL VALLE I,BENITO JUAREZ,19.3959980585,-99.1657365111
2019-06-30,2019,3,209.82,10.1885,407.54,209.82,733.43,14.1044230769,10.5518181818,116.07,ALTO,DEL VALLE II,BENITO JUAREZ,19.3946526134,-99.1673671538
2019-06-30,2019,3,178.72,22.8707843137,1166.41,178.72,1763.96,28.9173770492,46.5366666667,418.83,ALTO,NARVARTE III,BENITO JUAREZ,19.393621224,-99.1608414611
2019-06-30,2019,3,838.21,15.6186363636,2061.66,104.77625,4574.14,21.4748356808,22.9352054795,1674.27,ALTO,DEL VALLE II,BENITO JUAREZ,19.3940070139,-99.1659120548
2019-06-30,2019,3,836.61,24.9503703704,6736.6,278.87,7813.55,27.6097173145,24.034,240.34,ALTO,DEL VALLE II,BENITO JUAREZ,19.3932132497,-99.1619409661
2019-06-30,2019,3,0,25.93,155.58,0,165.34,20.6675,4.88,9.76,POPULAR,NARVARTE III,BENITO JUAREZ,19.3923812759,-99.1602111623
2019-06-30,2019,3,42.06,25.8372340426,1214.35,21.03,1316.9,24.8471698113,15.1225,60.49,BAJO,ATENOR SALAS,BENITO JUAREZ,19.4029319084,-99.1500383817
2019-06-30,2019,3,77.48,21.8342241379,2532.77,15.496,2916.47,22.784921875,43.7457142857,306.22,ALTO,NARVARTE IV,BENITO JUAREZ,19.3922148473,-99.1551515317
2019-06-30,2019,3,230.47,25.1761111111,1359.51,115.235,3891.85,51.8913333333,121.151052632,2301.87,ALTO,NARVARTE III,BENITO JUAREZ,19.3902061574,-99.1576396001
2019-06-30,2019,3,669.11,18.6912820513,1457.92,133.822,2491.58,24.1900970874,18.2275,364.55,ALTO,NARVARTE III,BENITO JUAREZ,19.3903134335,-99.158335169
2019-06-30,2019,3,94.57,16.1942105263,307.69,31.5233333333,710.4,20.8941176471,25.6783333333,308.14,ALTO,DEL VALLE II,BENITO JUAREZ,19.3911491873,-99.1634667107
2019-06-30,2019,3,0,26.22,157.32,0,1105.26,110.526,236.985,947.94,ALTO,NARVARTE III,BENITO JUAREZ,19.3892918519,-99.1611279424
2019-06-30,2019,3,5.5,24.1536,1207.68,5.5,1443.64,24.0606666667,25.6066666667,230.46,BAJO,NARVARTE III,BENITO JUAREZ,19.3888903634,-99.1592808166
2019-06-30,2019,3,312.36,19.6480357143,1100.29,52.06,1878.61,28.0389552239,93.192,465.96,ALTO,NARVARTE III,BENITO JUAREZ,19.388758742,-99.1586014457
2019-06-30,2019,3,471.13,27.9880434783,1287.45,117.7825,2362.07,40.0350847458,67.0544444444,603.49,ALTO,NARVARTE III,BENITO JUAREZ,19.3886198075,-99.1578750528
2019-06-30,2019,3,246.83,18.6388571429,3261.8,82.2766666667,3613.97,19.2232446809,10.534,105.34,ALTO,NARVARTE V,BENITO JUAREZ,19.3883383973,-99.1562890157
2019-06-30,2019,3,61,25.5805660377,2711.54,30.5,2991.85,25.1415966387,19.9372727273,219.31,ALTO,NARVARTE V,BENITO JUAREZ,19.3880679166,-99.1548457694
2019-06-30,2019,3,165.94,25.2485714286,2474.36,41.485,2704.35,25.2742990654,12.81,64.05,ALTO,NARVARTE V,BENITO JUAREZ,19.3866236944,-99.1583273253
2019-06-30,2019,3,117.76,21.6373786408,2228.65,39.2533333333,2614.02,22.3420512821,24.3281818182,267.61,ALTO,NARVARTE V,BENITO JUAREZ,19.3869483055,-99.1598011714
2019-06-30,2019,3,116.86,22.0381481481,595.03,29.215,997.88,23.759047619,25.9990909091,285.99,ALTO,NARVARTE V,BENITO JUAREZ,19.3875744129,-99.1611031987
2019-06-30,2019,3,527.96,19.13421875,2449.18,65.995,3337.42,21.8132026144,21.1929411765,360.28,ALTO,NARVARTE V,BENITO JUAREZ,19.3840597699,-99.1565581934
2019-06-30,2019,3,0,0,0,0,695.01,695.01,695.01,695.01,POPULAR,NARVARTE I,BENITO JUAREZ,19.4012390646,-99.1560583107
2019-06-30,2019,3,174.62,23.0626086957,2652.2,43.655,2856.99,23.2275609756,7.5425,30.17,ALTO,NARVARTE V,BENITO JUAREZ,19.3871144816,-99.1605581326
2019-06-30,2019,3,82.96,25.6970786517,2287.04,82.96,2407.82,26.1719565217,18.91,37.82,BAJO,NARVARTE I,BENITO JUAREZ,19.4005323904,-99.1561186942
2019-06-30,2019,3,136.64,29.3203846154,762.33,45.5466666667,1187.44,22.8353846154,12.542173913,288.47,ALTO,DEL VALLE I,BENITO JUAREZ,19.3997800924,-99.1647974273
2019-06-30,2019,3,358.13,38.0686666667,1142.06,179.065,1569.15,38.2719512195,7.66222222222,68.96,ALTO,NARVARTE I,BENITO JUAREZ,19.4015601466,-99.1489161906
2019-06-30,2019,3,0,26.5070689655,3074.82,0,3271.96,25.5621875,19.714,197.14,BAJO,NARVARTE I,BENITO JUAREZ,19.4013369959,-99.1496016036
2019-06-30,2019,3,68.34,23.9686098655,5345,22.78,5538.32,23.9754112554,24.996,124.98,BAJO,PIEDAD NARVARTE,BENITO JUAREZ,19.4029629572,-99.1515205264
2019-06-30,2019,3,795.32,46.794375,4492.26,198.83,5550.03,51.3891666667,32.80625,262.45,BAJO,PIEDAD NARVARTE,BENITO JUAREZ,19.4029566066,-99.1521679628
2019-06-30,2019,3,18.04,25.9018867925,2745.6,18.04,3141.14,24.7333858268,18.875,377.5,ALTO,NARVARTE V,BENITO JUAREZ,19.3860429938,-99.1559573398
2019-06-30,2019,3,0,25.0480327869,6111.72,0,6232.55,24.2511673152,9.29461538462,120.83,BAJO,NARVARTE I,BENITO JUAREZ,19.3995312455,-99.1527630116
2019-06-30,2019,3,418.4,34.6928143713,5793.7,104.6,6347.78,36.0669318182,27.136,135.68,BAJO,PIEDAD NARVARTE,BENITO JUAREZ,19.4029378607,-99.1528149114
2019-06-30,2019,3,0,29.6728301887,1572.66,0,1778.91,29.6485,29.4642857143,206.25,ALTO,DEL VALLE I,BENITO JUAREZ,19.3977237314,-99.1667415445
2019-06-30,2019,3,113.59,23.8121192053,3595.63,37.8633333333,4152.59,23.7290857143,21.1128571429,443.37,BAJO,CONDESA,CUAUHTEMOC,19.4145883413,-99.1796061543
2019-06-30,2019,3,739.66,21.4660743802,5194.79,123.276666667,6033.75,23.7549212598,16.55,99.3,BAJO,CONDESA,CUAUHTEMOC,19.4172563035,-99.1781088246
2019-06-30,2019,3,356.26,23.7126582278,1873.3,118.753333333,2610.06,28.3702173913,38.05,380.5,BAJO,CONDESA,CUAUHTEMOC,19.4184088565,-99.1774623704
2019-06-30,2019,3,384.96,46.9781818182,1033.52,192.48,2432.65,64.0171052632,72.4407142857,1014.17,ALTO,CONDESA,CUAUHTEMOC,19.4195111605,-99.1768975034
2019-06-30,2019,3,2373.86,15.4712418301,2367.1,339.122857143,5439.43,31.6245930233,58.2058333333,698.47,MEDIO,ROMA NORTE I,CUAUHTEMOC,19.4209986799,-99.1722274526
2019-06-30,2019,3,1905.27,20.956,628.68,238.15875,3713.28,60.873442623,51.275217391299996,1179.33,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4219477381,-99.1679169234
2019-06-30,2019,3,101.88,23.5025925926,1269.14,50.94,2590.12,18.5008571429,14.5130952381,1219.1,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4195665029,-99.1746898572
2019-06-30,2019,3,0,13.2506666667,198.76,0,553.32,23.055,39.3955555556,354.56,BAJO,ROMA NORTE I,CUAUHTEMOC,19.4225786725,-99.1636381151
2019-06-30,2019,3,0,27.5583783784,1019.66,0,1143.07,27.215952381,24.682,123.41,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4219098338,-99.1650009007
2019-06-30,2019,3,824.84,18.0866666667,1085.2,206.21,3317.8,44.2373333333,127.978181818,1407.76,ALTO,ROMA NORTE I,CUAUHTEMOC,19.421475177,-99.1661020201
2019-06-30,2019,3,0,23.19,46.38,0,712.54,142.508,222.053333333,666.16,ALTO,CREDITO CONSTRUCTOR,BENITO JUAREZ,19.3634581193,-99.1810617106
2019-06-30,2019,3,287.9,19.5190756303,4645.54,143.95,5447.41,20.7916412214,23.3622727273,513.97,MEDIO,ROMA NORTE I,CUAUHTEMOC,19.4211152102,-99.1677147823
2019-06-30,2019,3,95.16,22.7595121951,933.14,47.58,1711.77,27.6091935484,35.9721052632,683.47,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4207830899,-99.1692229717
2019-06-30,2019,3,0,23.11,415.98,0,855.64,25.1658823529,27.47875,439.66,ALTO,CONDESA,CUAUHTEMOC,19.4180047636,-99.1766676389
2019-06-30,2019,3,1166.09,34.3927659574,1616.46,233.218,3650.54,58.8796774194,86.799,867.99,BAJO,CONDESA,CUAUHTEMOC,19.415562907,-99.1780434583
2019-06-30,2019,3,31.72,25.3391666667,304.07,31.72,494.07,23.5271428571,19.785,158.28,ALTO,CONDESA,CUAUHTEMOC,19.4119222058,-99.1803270792
2019-06-30,2019,3,252.48,36.7828571429,1029.92,63.12,1300.38,38.2464705882,8.99,17.98,ALTO,CONDESA,CUAUHTEMOC,19.413782093,-99.1780201356
2019-06-30,2019,3,45.76,15.5445454545,170.99,45.76,402.19,21.1678947368,26.4914285714,185.44,ALTO,CONDESA,CUAUHTEMOC,19.4167955067,-99.1763238391
2019-06-30,2019,3,0,38.7109090909,425.82,0,1367.59,62.1631818182,85.6154545455,941.77,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4187326242,-99.1744846544
2019-06-30,2019,3,386.36,22.8379166667,1096.22,128.786666667,3113.02,47.8926153846,116.46,1630.44,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4193458282,-99.1717805934
2019-06-30,2019,3,294.74,20.9047222222,3010.28,73.685,5076.26,18.7315867159,14.4003252033,1771.24,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4199474611,-99.1690190979
2019-06-30,2019,3,0,0,0,0,563.53,80.5042857143,80.5042857143,563.53,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4196618655,-99.1651424233
2019-06-30,2019,3,513.83,9.77615384615,381.27,128.4575,2000.13,23.8110714286,26.9519512195,1105.03,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4187795953,-99.1668882397
2019-06-30,2019,3,513.83,9.77615384615,381.27,128.4575,2000.13,23.8110714286,26.9519512195,1105.03,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4187795953,-99.1668882397
2019-06-30,2019,3,0,0,0,0,56.12,56.12,56.12,56.12,BAJO,ROMA NORTE I,CUAUHTEMOC,19.4187795953,-99.1668882397
2019-06-30,2019,3,252.31,25.4889285714,713.69,63.0775,993.12,29.2094117647,13.56,27.12,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4180723665,-99.1700482876
2019-06-30,2019,3,183.09,28.3977777778,255.58,45.7725,2443.52,26.8518681319,25.7032051282,2004.85,MEDIO,ROMA NORTE I,CUAUHTEMOC,19.4181894568,-99.1712229083
2019-06-30,2019,3,228.75,21.7033766234,1671.16,57.1875,2317.34,24.6525531915,32.11,417.43,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4177783756,-99.1719045593
2019-06-30,2019,3,0,27.5569230769,716.48,0,895.04,29.8346666667,44.64,178.56,ALTO,ROMA NORTE I,CUAUHTEMOC,19.4178233346,-99.1741283414
2019-06-30,2019,3,158.3,32.814,820.35,39.575,1040.11,34.6703333333,61.46,61.46,MEDIO,CONDESA,CUAUHTEMOC,19.4133668773,-99.1771995894
2019-06-30,2019,3,0,20.855,250.26,0,530.81,25.2766666667,31.1722222222,280.55,ALTO,HIPODROMO CONDESA,CUAUHTEMOC,19.4112618273,-99.1772549901
2019-06-30,2019,3,322.43,26.5797916667,2551.66,322.43,3523.07,32.3217431193,54.0816666667,648.98,ALTO,HIPODROMO CONDESA,CUAUHTEMOC,19.4111053118,-99.1764910711
